firstLetter: A, brandCode: 33, brandName: 奥迪, brandSeries: 一汽-大众奥迪, seriesCode: 5240, seriesName: 奥迪Q2L e-tron
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2338, seriesName: 吉利GX5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2322, seriesName: 吉利GX6
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 4813, seriesName: 吉利icon
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 3510, seriesName: 吉利GX8
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 5073, seriesName: 吉利VX11
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2192, seriesName: 吉利GX2
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 608, seriesName: 熊猫
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 133, seriesName: 豪情
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2321, seriesName: 吉利EC6-RV
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2151, seriesName: 吉利GC3
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2840, seriesName: 吉利SC3
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2339, seriesName: 吉利SC5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2111, seriesName: 吉利SC5-RV
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2166, seriesName: 吉利SC6-RV
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2156, seriesName: 金刚财富
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 609, seriesName: 金鹰
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 132, seriesName: 英伦C5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 421, seriesName: 优利欧
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 409, seriesName: 自由舰
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2051, seriesName: 海景
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 820, seriesName: 吉利GC5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2155, seriesName: 吉利GC7
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2340, seriesName: 吉利SC7-RV
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 799, seriesName: 经典帝豪
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 801, seriesName: 吉利EC8
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 3374, seriesName: 吉利EC9
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 3116, seriesName: 吉利KC
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 827, seriesName: 吉利GE
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2112, seriesName: 吉利SX5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2158, seriesName: 吉利SX6
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2110, seriesName: 吉利EX7
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 989, seriesName: 吉利GX7
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2964, seriesName: 吉利SX7
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 3467, seriesName: 豪情SUV
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 840, seriesName: 吉利EX8
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2150, seriesName: 吉利EX9
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2149, seriesName: 吉利EV7
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 843, seriesName: 吉利EV8
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 842, seriesName: 吉利GV5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2157, seriesName: 吉利SV5
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 841, seriesName: 英伦TX4
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 2245, seriesName: 吉利GS
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 818, seriesName: 吉利GT
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 138, seriesName: 美人豹
firstLetter: J, brandCode: 25, brandName: 吉利汽车, brandSeries: 吉利汽车, seriesCode: 611, seriesName: 中国龙
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 北京吉普, seriesCode: 291, seriesName: 北京JEEP
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 北京吉普, seriesCode: 23, seriesName: 大切诺基
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 4072, seriesName: 自由侠
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 3845, seriesName: 指南者
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 4673, seriesName: 大指挥官
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 4891, seriesName: 指挥官
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 3872, seriesName: 自由光
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 4432, seriesName: 云图
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: 广汽菲克Jeep, seriesCode: 5253, seriesName: 指挥官新能源
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 121, seriesName: 牧马人
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 521, seriesName: 大切诺基(进口)
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 3321, seriesName: 自由侠(海外)
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 5173, seriesName: 自由侠新能源
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 504, seriesName: 指南者(进口)
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 5172, seriesName: 指南者新能源
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 3764, seriesName: Chief
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 3062, seriesName: 自由光(进口)
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 263, seriesName: 自由人
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 4469, seriesName: 大瓦格尼
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 2811, seriesName: Gladiator
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 2813, seriesName: Jeep J12
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 777, seriesName: 自由客
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 2026, seriesName: 切诺基(进口)
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: Jeep(进口), seriesCode: 503, seriesName: 指挥官经典
firstLetter: J, brandCode: 46, brandName: Jeep, brandSeries: SRT, seriesCode: 3048, seriesName: 大切诺基 SRT
firstLetter: J, brandCode: 358, brandName: 捷达, brandSeries: 一汽-大众捷达, seriesCode: 5137, seriesName: 捷达VA3
firstLetter: J, brandCode: 358, brandName: 捷达, brandSeries: 一汽-大众捷达, seriesCode: 5138, seriesName: 捷达VS5
firstLetter: J, brandCode: 358, brandName: 捷达, brandSeries: 一汽-大众捷达, seriesCode: 5193, seriesName: 捷达VS7
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 奇瑞捷豹路虎, seriesCode: 4462, seriesName: 捷豹XEL
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 奇瑞捷豹路虎, seriesCode: 4083, seriesName: 捷豹XFL
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 奇瑞捷豹路虎, seriesCode: 4663, seriesName: 捷豹E-PACE
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 3312, seriesName: 捷豹XE
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 589, seriesName: 捷豹XF
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 3209, seriesName: 捷豹F-PACE
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 4251, seriesName: 捷豹I-PACE
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 2903, seriesName: 捷豹F-TYPE
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 178, seriesName: 捷豹XJ
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 2290, seriesName: 捷豹B99
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 4007, seriesName: 捷豹E-PACE(海外)
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 4535, seriesName: FUTURE-TYPE
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 2414, seriesName: 捷豹C-X16
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 2217, seriesName: 捷豹C-X75
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 2369, seriesName: 捷豹E-Type
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 456, seriesName: 捷豹XK
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 328, seriesName: 捷豹X-Type
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 258, seriesName: 捷豹S-Type
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 991, seriesName: 捷豹C-Type
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 3094, seriesName: 捷豹D-Type
firstLetter: J, brandCode: 44, brandName: 捷豹, brandSeries: 捷豹, seriesCode: 2145, seriesName: 捷豹SS100
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 5347, seriesName: 嘉悦A5
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4088, seriesName: 江淮iEV6E
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 5223, seriesName: 江淮iEV7
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4628, seriesName: 江淮iEVA50
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 5013, seriesName: 江淮iEVA60
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3363, seriesName: 瑞风A60
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4444, seriesName: 江淮iEV7S
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 5012, seriesName: 江淮iEVS4
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3545, seriesName: 瑞风S2
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3080, seriesName: 瑞风S3
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4934, seriesName: 瑞风S4
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2752, seriesName: 瑞风S5
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4234, seriesName: 瑞风S7
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3351, seriesName: 瑞风M3
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4090, seriesName: 瑞风M4
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2543, seriesName: 瑞风M5
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3061, seriesName: 瑞风M6
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4619, seriesName: 瑞风R3
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3490, seriesName: 凌铃
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2569, seriesName: 星锐
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4710, seriesName: 江淮V7
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3546, seriesName: 帅铃T6
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4847, seriesName: 帅铃T8
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2541, seriesName: 瑞风
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2130, seriesName: 愿景IV
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3784, seriesName: 瑞风A33
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3512, seriesName: 和悦A60
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4085, seriesName: 江淮SC-5
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3450, seriesName: 瑞风SC-9
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2763, seriesName: 和悦SC
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2652, seriesName: 江淮4R3皮卡
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3005, seriesName: 瑞驰II
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 828, seriesName: 悦悦
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3407, seriesName: 和悦A13
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3408, seriesName: 和悦A13RS
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3084, seriesName: 和悦A20
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2956, seriesName: 和悦A30
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3395, seriesName: 江淮iEV
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 660, seriesName: 同悦
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 617, seriesName: 同悦RS
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 616, seriesName: 和悦
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 567, seriesName: 宾悦
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4089, seriesName: 江淮iEV7C
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 618, seriesName: 愿景III
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3961, seriesName: 江淮iEV6S
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4443, seriesName: 江淮iEV7E
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 4087, seriesName: 瑞风S2mini
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 572, seriesName: 瑞鹰
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 816, seriesName: 瑞风M2
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3443, seriesName: 江淮K3
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3444, seriesName: 江淮K5
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 2581, seriesName: 瑞铃
firstLetter: J, brandCode: 84, brandName: 江淮, brandSeries: 江淮汽车, seriesCode: 3456, seriesName: 征途
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 4992, seriesName: 观境
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 4294, seriesName: 金杯F50
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 2537, seriesName: 阁瑞斯
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 2545, seriesName: 金杯大海狮
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 2810, seriesName: 金杯海狮
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 4237, seriesName: 金杯快运
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 5011, seriesName: 领坤EV
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨雷诺, seriesCode: 2402, seriesName: 金杯S50
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 3763, seriesName: 华晨金杯750
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 3955, seriesName: 海狮X30L
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 3136, seriesName: 小海狮X30
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 2712, seriesName: 海星T20
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 2837, seriesName: 海星T22
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 3721, seriesName: 金杯T30
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 3722, seriesName: 金杯T32
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 4311, seriesName: 金杯T50
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 4312, seriesName: 金杯T52
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 4964, seriesName: 海狮S
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 2601, seriesName: 海星A7
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 华晨鑫源, seriesCode: 2711, seriesName: 海星A9
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 3898, seriesName: 智尚S35
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 3515, seriesName: 金杯S70
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 3853, seriesName: 西部牛仔
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 4076, seriesName: 大力神K5
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 2660, seriesName: 金典
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 3868, seriesName: 小金牛
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 2325, seriesName: 智尚S30
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 2659, seriesName: 大力神
firstLetter: J, brandCode: 83, brandName: 金杯, brandSeries: 绵阳金杯, seriesCode: 2665, seriesName: 雷龙
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 4995, seriesName: 域虎新能源
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 4209, seriesName: 特顺
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 4922, seriesName: 特顺新能源
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 2514, seriesName: 宝典
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 4930, seriesName: 域虎3
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 4931, seriesName: 域虎5
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 2860, seriesName: 域虎7
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 5260, seriesName: 域虎9
firstLetter: J, brandCode: 119, brandName: 江铃, brandSeries: 江铃汽车, seriesCode: 2674, seriesName: 宝威
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞汽车, seriesCode: 4683, seriesName: 捷途X70
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞汽车, seriesCode: 5052, seriesName: 捷途X70S
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞汽车, seriesCode: 4797, seriesName: 捷途X90
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞汽车, seriesCode: 4784, seriesName: JETOUR X
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞汽车, seriesCode: 5081, seriesName: 捷途X95
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞新能源, seriesCode: 5255, seriesName: 捷途X70S EV
firstLetter: J, brandCode: 319, brandName: 捷途, brandSeries: 奇瑞新能源, seriesCode: 5104, seriesName: 捷途X70EV
firstLetter: J, brandCode: 373, brandName: 几何汽车, brandSeries: 几何汽车, seriesCode: 4983, seriesName: 几何A
firstLetter: J, brandCode: 270, brandName: 江铃集团新能源, brandSeries: 江铃集团新能源, seriesCode: 3681, seriesName: 江铃E100B
firstLetter: J, brandCode: 270, brandName: 江铃集团新能源, brandSeries: 江铃集团新能源, seriesCode: 4149, seriesName: 江铃E200L
firstLetter: J, brandCode: 270, brandName: 江铃集团新能源, brandSeries: 江铃集团新能源, seriesCode: 4388, seriesName: 江铃E200N
firstLetter: J, brandCode: 270, brandName: 江铃集团新能源, brandSeries: 江铃集团新能源, seriesCode: 4949, seriesName: 易至EV3
firstLetter: J, brandCode: 270, brandName: 江铃集团新能源, brandSeries: 江铃集团新能源, seriesCode: 4375, seriesName: 江铃E160
firstLetter: J, brandCode: 270, brandName: 江铃集团新能源, brandSeries: 江铃集团新能源, seriesCode: 4765, seriesName: 易至EX5
firstLetter: J, brandCode: 151, brandName: 九龙, brandSeries: 九龙汽车, seriesCode: 4777, seriesName: 艾菲新能源
firstLetter: J, brandCode: 151, brandName: 九龙, brandSeries: 九龙汽车, seriesCode: 3320, seriesName: 艾菲
firstLetter: J, brandCode: 151, brandName: 九龙, brandSeries: 九龙汽车, seriesCode: 3628, seriesName: 九龙A4
firstLetter: J, brandCode: 151, brandName: 九龙, brandSeries: 九龙汽车, seriesCode: 2573, seriesName: 九龙A5
firstLetter: J, brandCode: 151, brandName: 九龙, brandSeries: 九龙汽车, seriesCode: 5016, seriesName: 九龙EM3
firstLetter: J, brandCode: 151, brandName: 九龙, brandSeries: 九龙汽车, seriesCode: 5017, seriesName: 九龙EM5
firstLetter: J, brandCode: 145, brandName: 金龙, brandSeries: 厦门金龙, seriesCode: 2986, seriesName: 金威
firstLetter: J, brandCode: 145, brandName: 金龙, brandSeries: 厦门金龙, seriesCode: 2985, seriesName: 凯歌
firstLetter: J, brandCode: 145, brandName: 金龙, brandSeries: 厦门金龙, seriesCode: 4850, seriesName: 凯锐浩克
firstLetter: J, brandCode: 145, brandName: 金龙, brandSeries: 厦门金龙, seriesCode: 3549, seriesName: 凯特
firstLetter: J, brandCode: 297, brandName: 君马汽车, brandSeries: 君马汽车, seriesCode: 4555, seriesName: 君马MEET 3(美图3)
firstLetter: J, brandCode: 297, brandName: 君马汽车, brandSeries: 君马汽车, seriesCode: 4519, seriesName: 君马S70
firstLetter: J, brandCode: 297, brandName: 君马汽车, brandSeries: 君马汽车, seriesCode: 4696, seriesName: 君马SEEK 5(赛克5)
firstLetter: J, brandCode: 297, brandName: 君马汽车, brandSeries: 君马汽车, seriesCode: 4687, seriesName: 君马MEET 5
firstLetter: J, brandCode: 356, brandName: 钧天, brandSeries: 钧天机械, seriesCode: 5099, seriesName: 勇猛者
firstLetter: J, brandCode: 175, brandName: 金旅, brandSeries: 厦门金旅, seriesCode: 5126, seriesName: 海狮Z系列
firstLetter: J, brandCode: 175, brandName: 金旅, brandSeries: 厦门金旅, seriesCode: 3886, seriesName: 金旅大海狮
firstLetter: J, brandCode: 175, brandName: 金旅, brandSeries: 厦门金旅, seriesCode: 3885, seriesName: 金旅大海狮新能源
firstLetter: J, brandCode: 175, brandName: 金旅, brandSeries: 厦门金旅, seriesCode: 2976, seriesName: 金旅海狮
firstLetter: J, brandCode: 175, brandName: 金旅, brandSeries: 厦门金旅, seriesCode: 4601, seriesName: 金旅海狮新能源
firstLetter: J, brandCode: 175, brandName: 金旅, brandSeries: 厦门金旅, seriesCode: 5079, seriesName: 新时代海狮
firstLetter: J, brandCode: 315, brandName: Jannarelly, brandSeries: Jannarelly, seriesCode: 4659, seriesName: Design-X1
